airport_id,ident,name,city,tower_frequency,is_closed,num_runway_water,num_helipad,longest_runway_length,longest_runway_width,num_runways,rating,altitude,lonx,laty
13933,MO16,Baugh Flight Park,Avilla,None,0,0,0,1893,63,1,1,984,-94.16957855,37.16653061
13934,MO33,Barlet's Base,Carthage,None,0,0,0,2417,72,1,1,1068,-94.25323486,37.12971878
13935,MO49,Five Mile,Joplin,None,0,0,0,2560,39,1,3,1100,-94.57722473,36.96930695
13936,MO9,Kingsly,None,None,0,0,0,1860,16,1,3,1255,-93.93013763,37.23089981
14245,4OK0,Zevely Climbing Zz Ranch,Seminole,None,0,0,0,917,64,1,1,1151,-97.86241913,36.16163635
14246,2OK3,Moore Airpark,Moore,None,0,0,0,2722,82,1,2,1290,-97.7427063,35.09837723
14247,2OK6,Ratcliff Ranch,Vinita,None,0,0,0,2562,77,1,2,902,-95.34192657,36.72444916
14248,OK88,Big Creek Ranch Airstrip,Coffeyville,None,0,0,0,2632,92,1,0,882,-95.46290588,36.91480255
14249,29OK,Ditch Witch,Perry,None,0,0,0,3419,43,1,3,1120,-97.31848907,36.299263
14250,6OK9,Mulberry Hill,Stillwater,None,0,0,0,2597,142,1,1,1026,-96.94289398,36.14193344
14251,88OK,Hilltop,Stillwater,None,0,0,0,1605,57,1,1,1070,-97.09013367,36.19329071
14252,F22,Perry Mun,Perry,None,0,0,0,5103,73,3,3,988,-97.27391052,36.38478088
14253,H97,Pawnee Mun,Pawnee,None,0,0,0,2132,111,1,1,871,-96.80515289,36.37729263
14254,KSWO,Stillwater Rgnl,Stillwater,125.350Mhz,0,0,0,7401,98,2,4,978,-97.08569336,36.16121292
14255,OK17,Jerome,Perry,None,0,0,0,1680,46,1,1,967,-97.28285217,36.35173416
14256,KPEE,Red Rock South Airport,Perry,None,0,0,0,9164,103,1,0,1043,-97.15831757,36.40432358
14257,03OK,Sahoma Lake,Sapulpa,None,0,0,0,674,19,1,2,890,-96.16155243,36.04097748
14258,09OK,Ragtime Aerodrome,Collinsville,None,0,0,0,2064,33,1,3,700,-95.86355591,36.35492706
14259,KOWP,Pogue Mun,Sand Springs,None,0,0,0,5766,92,1,3,889,-96.15182495,36.17526245
14260,1H6,Harvey Young,Tulsa,None,0,0,0,2588,30,1,3,733,-95.82500458,36.13888931
14261,1OK0,Neversweat,Bristow,None,0,0,0,2858,66,1,3,775,-96.27915955,35.89280319
14262,20OK,Will and Wiley's Aerodrome,Claremore,None,0,0,0,1811,46,1,3,659,-95.64670563,36.32652283
14263,OK36,Duck Creek,Mounds,None,0,0,0,2014,52,1,1,706,-96.00483704,35.88204575
14264,2F6,Skiatook Mun,Skiatook,None,0,0,0,2971,57,1,3,666,-96.01105499,36.35534668
14265,34OK,Double Bar S Ranches,Shamrock,None,0,0,0,3323,164,1,2,950,-96.54807281,35.88781738
14266,3OK7,Double W,Sand Springs,None,0,0,0,1756,82,1,2,790,-96.13365936,36.24235535
14267,40OK,Hilltop,Oilton,None,0,0,0,1834,54,1,3,930,-96.53800201,36.11647415
14268,4F1,Westport,Westport,None,0,0,0,2894,37,1,0,886,-96.34641266,36.22142792
14269,54OK,Ambassador,Mounds,None,0,0,0,1146,28,1,1,687,-96.02694702,35.86941147
14270,79OK,Little River Ranch,Pickens,None,0,0,0,2791,37,1,1,910,-96.08575439,36.31402206
14271,84OL,Cotton Field,Broken Arrow,None,0,0,0,4385,266,1,3,681,-95.77119446,36.11109161
14272,95F,Cleveland Mun,Cleveland,None,0,0,0,3967,55,1,3,973,-96.46343231,36.28384781
14273,95OK,Barcus Field,Claremore,None,0,0,0,2425,41,1,1,660,-95.63088989,36.26783371
14274,98OK,Candy Lake Estate,Avant,None,0,0,0,1684,114,1,1,685,-96.0532074,36.48955536
14275,9OK7,Cimarron Strip,Jennings,None,0,0,0,1005,47,1,1,920,-96.54615021,36.18628311
14276,H92,Hominy Mun,Hominy,None,0,0,0,3193,52,1,3,819,-96.3874588,36.44268417
14277,K11,Riggs,Claremore,None,0,0,0,3075,28,2,1,580,-95.65197754,36.21802521
14278,KRVS,Richard Lloyd Jones Jr,Tulsa,119.200Mhz,0,0,0,5054,93,3,4,625,-95.98442078,36.03950119
14279,KTUL,Tulsa Intl,Tulsa,118.700Mhz,0,0,0,9991,144,3,4,648,-95.88947296,36.19820786
14280,O38,Gundys,Owasso,None,0,0,0,2598,39,1,3,720,-95.78470612,36.26768494
14281,OK01,Sky Haven Airpark/Sellmeyer Field,Vera,None,0,0,0,4526,82,1,1,675,-95.90345001,36.43014145
14282,OK15,Avian Country Estates,Oolagah,None,0,0,0,2521,54,1,1,750,-95.70549774,36.37638474
14283,OK20,Sageeyah Airfield,Claremore,None,0,0,0,2615,97,1,1,640,-95.64953613,36.38349915
14284,OK94,Sand Ridge Airpark Inc,Collinsville,None,0,0,0,2539,180,1,1,685,-95.80331421,36.35457611
14285,00OK,Gull Bay Landing Airport,Sand Springs,None,0,0,0,2165,54,1,3,960,-96.21765137,36.19847107
14286,2OL2,Myers Field,Bixby,None,0,0,0,2086,85,1,1,665,-95.91991425,35.88977432
14287,KTUY,Turley Airport,Turley,None,0,0,0,3003,35,1,3,701,-96.00844574,36.21092224
14288,10OK,Hickory Hills,Norman,None,0,0,0,2499,82,1,3,1175,-97.22283173,35.16362762
14289,1OK6,Stamper Ranch,Luther,None,0,0,0,1329,82,1,0,1020,-97.20570374,35.72136688
14290,1OL2,Steciak Strip,Harrah,None,0,0,0,2291,78,1,3,1100,-97.18447113,35.48915482
14291,2OK2,Twin Lakes,Midwest City,None,0,0,0,2639,28,1,3,1183,-97.26972198,35.32939911
14292,2OK9,Pata Skyhaven,Norman,None,0,0,0,602,52,1,3,1136,-97.30703735,35.19342422
14293,33OK,Myrick,Edmond,None,0,0,0,2531,72,1,3,1195,-97.4056015,35.74358368
14294,3OK2,Hopcus Farms,Jones,None,0,0,0,1339,85,1,2,1110,-97.32987976,35.59170914
14295,43OK,Biggs Skypatch,Wellston,None,0,0,0,4034,56,1,3,1000,-97.00239563,35.66075134
14296,51OK,Melton,Tryon,None,0,0,0,2466,111,1,0,1022,-96.98200989,35.84448242
14297,56OK,L D,Mcloud,None,0,0,0,2157,55,1,1,1080,-97.07413483,35.45726013
14298,5OK6,Woodleaf Aero Estates,Edmond,None,0,0,0,2296,277,1,0,1201,-97.36225891,35.71476364
14299,KSRE,Seminole Mun,Seminole,None,0,0,0,4989,59,2,3,1007,-96.6759491,35.27329636
14300,KCQB,Chandler Regl,Chandler,None,0,0,0,3959,60,1,3,973,-96.82027435,35.7240715
14301,KGOK,Guthrie Mun,Guthrie,None,0,0,0,5182,75,1,3,1058,-97.41613007,35.85126495
14302,KOUN,University of Oklahoma Westheimer Airport,Norman,118.000Mhz,0,0,0,5197,96,2,4,1178,-97.47209167,35.24539566
14303,KSNL,Shawnee Rgnl,Shawnee,None,0,0,0,5996,100,1,3,1068,-96.94284821,35.35731506
14304,KSUD,Stroud Mun,Stroud,None,0,0,0,2994,60,1,3,896,-96.65621185,35.79007339
14305,KTIK,Tinker Afb,Oklahoma City,124.450Mhz,0,0,0,11101,192,2,4,1263,-97.38687897,35.41479111
14306,O47,Prague Mun,Prague,None,0,0,0,3592,60,1,3,1025,-96.71876526,35.48077774
14307,OK00,Jacktown,Jacktown,None,0,0,0,1177,56,1,0,954,-97.02242279,35.51607513
14308,OK55,Bost Ranch,Luther,None,0,0,0,1712,100,1,1,1070,-97.22598267,35.71411133
14309,OK96,Ives,Wellston,None,0,0,0,1217,53,1,0,1035,-97.08472443,35.75656509
14310,3OK9,Jazz Ranch,Bethel Acres,None,0,0,0,1238,82,1,1,1080,-97.04019928,35.3221817
14311,KCHH,Grass Strip Airport,Chandler,None,0,0,0,1543,44,1,1,891,-96.87424469,35.8145752
14312,19OK,Gerhart,Okmulgee,None,0,0,0,744,67,1,3,930,-95.97832489,35.72826767
14313,2K9,Haskell,Haskell,None,0,0,0,3700,25,1,3,585,-95.66742706,35.83285522
14314,2OK4,Ragwing Acres,Mounds,None,0,0,0,1396,82,1,2,780,-96.05883789,35.81644821
14315,3F7,Jones Memorial,Bristow,None,0,0,0,3358,45,1,3,838,-96.42194366,35.80699921
14316,8OL1,Petes Airpark,Wetumka,None,0,0,0,2548,78,1,1,771,-96.22991943,35.22838211
14317,F08,Eufaula Mun,Eufaula,None,0,0,0,2964,57,1,3,628,-95.62739563,35.29831696
14318,F10,Henryetta Mun,Henryetta,None,0,0,0,3483,49,1,3,839,-96.01584625,35.40690231
14319,KOKM,Okmulgee Regl,Okmulgee,None,0,0,0,5113,99,1,3,703,-95.94854736,35.66815567
14320,O36,Ashley,Morris,None,0,0,0,2523,95,1,0,730,-95.85793304,35.64975357
14321,OK13,Erroport,Mounds,None,0,0,0,1697,62,1,1,660,-95.97111511,35.84557724
14322,OK25,Cherokee Ranch,Haskell,None,0,0,0,775,40,1,1,710,-95.75408173,35.8157692
14323,0K6,Dobie's,Inola,None,0,0,0,582,18,1,3,610,-95.58204651,36.16147995
14324,1K8,South Grand Lake Rgnl,Ketchum,None,0,0,0,5203,60,1,3,779,-95.01351929,36.54637527
14325,55OK,Gilstrap Field,Claremore,None,0,0,0,1280,46,1,0,575,-95.57829285,36.22385025
14326,5OK3,Stearmans Roost,Vinita,None,0,0,0,4063,66,1,1,702,-95.14027405,36.48846817
14327,6OK1,John Reid,Tahlequah,None,0,0,0,1857,54,1,1,831,-95.00354767,36.00159836
14328,93OK,Jantzen,Coweta,None,0,0,0,2437,116,1,0,670,-95.59172058,35.93383408
14329,H68,Hefner- Easley,Wagoner,None,0,0,0,3398,49,1,3,591,-95.34182739,35.96570969
14330,H71,Mid-America Industrial,Pryor,None,0,0,0,4990,59,1,3,612,-95.33008575,36.22542191
14331,KGCM,Claremore Regl,Claremore,None,0,0,0,5160,71,1,3,715,-95.47963715,36.29273987
14332,KTQH,Tahlequah Mun,Tahlequah,None,0,0,0,4962,73,1,3,860,-95.00453949,35.93029022
14333,O18,Buzzards Roost,Inola,None,0,0,0,2587,82,1,1,661,-95.41771698,36.1441803
14334,OK21,Longs Airport North,Pryor,None,0,0,0,1001,40,1,0,650,-95.30450439,36.33227921
14335,OK30,Grandcraft Landing Strip,Langley,None,0,0,0,1581,114,1,1,827,-95.04768372,36.49337387
14336,OK69,Monarch Field,Chelsea,None,0,0,0,1881,82,1,1,755,-95.4623642,36.52031326
14337,OK95,Disney,Disney,None,0,0,0,2927,101,1,0,955,-94.95807648,36.48928833
14338,OL20,Whitehorn Cove,Wagoner,None,0,0,0,2891,72,1,3,568,-95.26020813,35.99675751
14339,KFOG,Fort Gibson Airport,Fort Gibson,None,0,0,0,3279,30,1,3,580,-95.24342346,35.91147614
14340,OK18,Grand Isle,Salina,None,0,0,0,2437,78,1,1,636,-95.17120361,36.42364883
14341,05AR,Razorback,Fayetteville,None,0,0,0,1005,52,1,3,1260,-94.15817261,36.1040802
14342,18AR,Buck Mountain,Eureka Springs,None,0,0,0,935,35,1,2,1450,-93.82242584,36.34884644
14343,2AR1,Seratt,Rogers,None,0,0,0,1518,33,1,3,1305,-94.08766937,36.287117
14344,2AR5,Ashmore Field,Centerton,None,0,0,0,1303,33,1,2,1362,-94.29553986,36.38288116
14345,3AR7,Taylor Field,Lowell,None,0,0,0,1296,61,1,3,1315,-94.1967926,36.27806091
14346,40AR,Lost Bridge Village,Garfield,None,0,0,0,3158,36,1,3,1440,-93.91257477,36.39263535
14347,5M5,Crystal Lake,Decatur,None,0,0,0,3851,82,1,3,1165,-94.44480896,36.34358215
14348,67AR,Wedington Wood,Fayetteville,None,0,0,0,3074,49,1,0,1090,-94.30770874,36.097229
14349,6AR1,Elder Airstrip,Lowell,None,0,0,0,1263,56,2,0,1300,-94.19654846,36.27803802
14350,AR09,Bella Vista Field,Gravette,None,0,0,0,2575,127,1,1,1200,-94.43917084,36.41329575
14351,AR11,Ozark Aerodrome,Rogers,None,0,0,0,1520,62,1,1,1270,-94.08764648,36.28708267
14352,AR27,Lollars Creek Farm,Wesley,None,0,0,0,1940,82,1,1,1430,-93.84359741,35.93963242
14353,AR91,Circle S Farms,Lowell,None,0,0,0,1485,58,1,1,1200,-94.03220367,36.22610092
14354,H34,Huntsville Mun,Huntsville,None,0,0,0,3595,56,1,3,1744,-93.75506592,36.07808685
14355,KASG,Springdale Mun,Springdale,118.200Mhz,0,0,0,5280,73,1,4,1345,-94.11925507,36.17642975
14356,KFYV,Drake Field,Fayetteville,128.000Mhz,0,0,0,5997,92,1,4,1244,-94.17007446,36.00510406
14357,KROG,Rogers Mun-Carter,Rogers,119.375Mhz,0,0,0,6015,90,1,4,1349,-94.10697174,36.37242508
14358,KSLG,Smith,Siloam Springs,None,0,0,0,4999,66,1,3,1183,-94.48999786,36.19182968
14359,KVBT,Bentonville Mun/Thaden,Bentonville,None,0,0,0,4413,62,2,3,1291,-94.2195816,36.34537888
14360,KXNA,Northwest Arkansas Rgnl,Fayetteville/Springdale/,127.100Mhz,0,0,0,8792,150,2,4,1276,-94.3077774,36.28158569
14361,38AR,Williams Field,Siloam Springs,None,0,0,0,2492,40,1,1,1150,-94.46813202,36.11877441
14362,58AR,Price Coffee Airfield,Little Flock,None,0,0,0,3476,52,1,1,1067,-94.17371368,36.40573883
14363,62AR,Banks Ranch,Holiday Island,None,0,0,0,1478,76,1,1,1061,-93.8599472,36.45716476
14364,68AR,Luginbuel Farm,Lincoln,None,0,0,0,1403,78,1,1,1425,-94.41586304,35.93361282
14365,0F7,Fountainhead Lodge,Eufaula,None,0,0,0,2790,46,1,3,670,-95.60032654,35.38844299
14366,44M,Tenkiller Lake Airpark,Cookson,None,0,0,0,2618,72,1,2,836,-94.93613434,35.70494843
14367,89OK,Neversweat Too,Sallisaw,None,0,0,0,1593,114,1,1,565,-94.89679718,35.44316483
14368,91F,Arrowhead,Canadian,None,0,0,0,3502,58,1,3,851,-95.6214447,35.15633774
14369,KGZL,Stigler Regl,Stigler,None,0,0,0,4293,53,1,3,599,-95.09394073,35.28813934
14370,KHAX,Hatbox,Muskogee,None,1,0,0,3796,46,2,3,611,-95.41197205,35.74549484
14371,KJSV,Sallisaw Mun,Sallisaw,None,0,0,0,4007,75,1,3,521,-94.80292511,35.43826675
14372,KMKO,Davis,Muskogee,None,0,0,0,7157,150,3,3,598,-95.36242676,35.65960312
14373,OK34,Gustafson,Sallisaw,None,0,0,0,2127,43,1,1,855,-94.8422699,35.48404312
14374,15OK,Bluebird Airport,Muskogee,None,0,0,0,1668,257,1,2,541,-95.31103516,35.70193481
14375,OK06,Snake Creek Wilderness,Vian,None,0,0,0,3570,48,1,3,1130,-94.95081329,35.64760208
14376,1AR5,Woodhull,Greenwood,None,0,0,0,2753,58,1,2,544,-94.31692505,35.21648788
14377,1AR8,Flying W Air Park Inc,Lavaca,None,0,0,0,1334,84,1,3,420,-94.18655396,35.32577133
14378,6AR8,Flying W Airpark Ii,Charleston,None,0,0,0,2463,65,2,1,460,-94.04132843,35.33056259
14379,7M5,Ozark-Franklin Co,Ozark,None,0,0,0,3279,69,1,3,627,-93.8392868,35.51073456
14380,AR19,Wesson-Davis Field,Paris,None,0,0,0,1192,35,1,1,537,-93.75188446,35.21252441
14381,AR94,Squirrel Run,Dyer,None,0,0,0,2269,46,1,1,405,-94.13882446,35.48633957
14382,KAZU,Arrowhead Assault Strip,Fort Chaffee,None,0,0,0,5413,98,1,0,785,-94.22460175,35.27796936
14383,KFSM,Ft Smith Regl,Ft Smith,118.300Mhz,0,0,0,8012,148,2,4,452,-94.36723328,35.33698273
14384,O11,Stilwell/Cherokee Nation,Stilwell,None,0,0,0,4191,62,1,3,1081,-94.64984131,35.75719833
14385,OK27,Venture Aerodrome Airpark Nr 2 Ultralightport,Roland,None,0,0,0,1816,65,1,1,450,-94.47422791,35.43586349
14386,11OK,Beefor Ranch,Purcell,None,0,0,0,1875,111,1,2,1148,-97.38473511,35.06879807
14387,1K4,David Jay Perry,Goldsby,None,0,0,0,3004,60,2,3,1163,-97.47045898,35.15516281
14388,1OK2,Wyatt,Goldsby,None,0,0,0,2567,97,1,3,1163,-97.470047,35.09880829
14389,1OK7,Grimes,Maysville,None,0,0,0,2324,110,1,3,1035,-97.48235321,34.80084991
14390,2OK0,Burford Corp.,Maysville,None,0,0,0,3601,316,1,2,945,-97.41059875,34.82834625
14391,39OK,Paradise Air Haven,Goldsby,None,0,0,0,3891,74,1,3,1205,-97.47931671,35.11151886
14392,3O3,Purcell Muni - Steven E Shepha,Purcell,None,0,0,0,3210,42,1,3,1138,-97.38272858,34.98367691
14393,3OK0,Valley,Ada,None,0,0,0,2378,106,1,3,780,-96.57684326,34.70568848
14394,4OK6,Pitts Field,Wanette,None,0,0,0,2206,82,1,3,1060,-97.02528381,34.98913574
14395,5OK4,Pacer Field,Goldsby,None,0,0,0,2550,109,1,0,1140,-97.45050049,35.11341095
14396,97F,Crazy Horse Mun,Davis,None,0,0,0,2498,41,1,0,940,-97.10771179,34.54637527
14397,9OK5,Diamond C Ranch,Stratford,None,0,0,0,2376,82,1,1,1140,-96.92861938,34.7786293
14398,F30,Sulphur Mun,Sulphur,None,0,0,0,3494,59,1,3,1051,-96.99021912,34.52704239
14399,KADH,Ada Mun,Ada,None,0,0,0,6208,92,2,3,995,-96.67089081,34.80408096
14400,KPVJ,Pauls Valley Mun,Pauls Valley,None,0,0,0,4959,100,1,3,959,-97.2241745,34.70766449
14401,O44,McCaslin,Lexington,None,0,0,0,2125,82,1,1,1135,-97.33602905,35.0917244
14402,OK10,Entropy,Elmore City,None,0,0,0,1546,55,1,0,1020,-97.40971375,34.58180618
14403,OK80,Thomas Ranch,Ada,None,0,0,0,2551,85,1,0,811,-96.58414459,34.73449707
14404,26OK,Pheasant Wings,Byng,None,0,0,0,2529,82,1,1,987,-96.61229706,34.95284271
14405,08F,City Of Coalgate,Coalgate,None,0,0,0,3855,38,1,3,615,-96.23310852,34.52953339
14406,0OK4,Rock Creek Farm,Coal Gate,None,0,0,0,2014,38,1,3,730,-96.25429535,34.66020203
14407,6OK7,Cochran Ranch,Atoka,None,0,0,0,2304,63,1,0,790,-95.86341095,34.5953064
14408,F99,Holdenville Mun,Holdenville,None,0,0,0,3246,96,2,3,858,-96.41611481,35.08531952
14409,KMLC,Mc Alester Rgnl,Mcalester,None,0,0,0,5611,100,1,3,756,-95.78347778,34.88237
14410,OK74,Flying H,Ashland,None,0,0,0,2050,41,1,1,850,-96.0344696,34.82974625
14411,OL19,Stuart Mountain Airpark,Stuart,None,0,0,0,1362,66,1,0,990,-96.12957764,34.91615677
14412,5OK2,Christopher M Rippee Memorial,Coalgate,None,0,0,0,3004,69,1,1,820,-96.24526978,34.77687836
14413,KMCT,McAlester Airport,Mcalester,None,0,0,0,1491,18,1,1,774,-95.82130432,35.05644226
14414,0F9,Tishomingo,Tishomingo,None,0,0,0,3083,60,1,3,641,-96.67449951,34.1985054
14415,1F0,Ardmore Downtown Executive,Ardmore,None,0,0,0,5005,75,1,3,843,-97.12265015,34.1469574
14416,1F1,Lake Murray State Park,Overbrook,None,0,0,0,2376,41,1,3,819,-97.10673523,34.0749321
14417,1F4,Madill Muni,Madill,None,0,0,0,3007,59,1,3,871,-96.8120575,34.14040375
14418,1OK9,Hankins,Marietta,None,0,0,0,2357,70,2,3,843,-97.09042358,33.97574234
14419,37K,Falconhead,Burneyville,None,0,0,0,4390,77,1,3,690,-97.29634857,33.9259491
14420,3T0,Cedar Mills,Gordonville,None,0,0,0,3049,68,1,2,640,-96.80852509,33.83940887
14421,4O2,Love Co,Marietta,None,0,0,0,3262,94,1,1,905,-97.14572144,33.95214462
14422,69XS,Brushy Creek,Whitesboro,None,0,0,0,2708,82,1,1,715,-96.83042145,33.75288773
14423,9TX7,Hitex Private,Pottsboro,None,0,0,0,1078,82,1,0,700,-96.6705246,33.83982086
14424,F31,Lake Texoma State Park,Kingston,None,0,0,0,3042,46,1,3,693,-96.6427536,33.99100494
14425,F32,Healdton Mun,Healdton,None,0,0,0,3016,60,1,3,955,-97.4729538,34.25491714
14426,KADM,Ardmore Mun,Ardmore,118.500Mhz,0,0,0,9000,149,3,4,745,-97.01926422,34.30239868
14427,OK29,Travis,Marietta,None,0,0,0,2214,58,1,0,862,-97.05161285,33.93487167
14428,OK62,Strader Ranch,Ardmore,None,0,0,0,2600,51,1,1,850,-97.20773315,34.25094986
14429,OK85,Goddard Ranch,Ardmore,None,0,0,0,2985,28,1,3,858,-96.91265106,34.30133438
14430,T40,McGehee Catfish Restaurant,Marietta,None,0,0,0,2364,43,1,0,698,-97.17081451,33.89886475
14431,TA80,U U Ranch,Whitesboro,None,0,0,0,3974,34,1,0,740,-96.92848206,33.89444733
14432,TS85,Diamond J,Pottsboro,None,0,0,0,2941,28,1,1,802,-96.70402527,33.81063843
14433,TX12,Kidd-Private,Denison,None,0,0,0,1954,142,1,0,705,-96.60874939,33.80622482
14434,22OK,Smith Field,Ardmore,None,0,0,0,1982,43,1,1,860,-97.17743683,34.3152504
14435,KOAL,Oakland Airport,Oakland,None,0,0,0,2025,121,1,0,692,-96.91435242,33.98830414
14436,OK23,Taliaferro Field,Lone Grove,None,0,0,0,1357,39,1,1,930,-97.23116302,34.19806671
14437,OK24,Colby Field,Lone Grove,None,0,0,0,1909,52,1,1,930,-97.23117828,34.20656204
14438,OK28,Mcdaniel Aviation,Tishomingo,None,0,0,0,3435,100,1,0,700,-96.74298859,34.22827911
14439,OK31,Whittington Ranch,Gainesville,None,0,0,0,544,25,2,1,845,-97.13122559,33.77957535
14440,2OK1,Mercury Ranch,Meeker,None,0,0,0,1911,31,1,2,797,-96.51844025,34.18972778
14441,80F,Antlers Mun,Antlers,None,0,0,0,3282,58,1,3,573,-95.6498642,34.19261169
14442,92OK,Flying W Ranch,Atoka,None,0,0,0,2778,63,1,1,618,-96.28927612,34.38539886
14443,KAQR,Atoka Mun,Atoka,None,1,0,0,3018,40,1,1,586,-96.14800262,34.39834213
14444,KDUA,Eaker,Durant,None,0,0,0,4962,93,1,3,696,-96.39505005,33.94218826
14445,OK44,Canyon Springs Ranch,Bokchito,None,0,0,0,1828,82,1,0,586,-96.0635376,34.14616776
14446,OK89,Stuart Ranch,Caddo,None,0,0,0,3599,172,2,0,624,-96.15180206,34.1651268
14447,OK90,Boatner Field,Calera,None,0,0,0,2330,94,1,1,734,-96.47216797,33.90231705
14448,TA22,Reward Ranch,Bonham,None,0,0,0,1499,90,1,1,616,-96.12142181,33.76749039
14449,KDUN,Durant Airport,Durant,None,0,0,0,2300,82,1,3,609,-96.13946533,34.00808716
14450,KDUT,Durant Airport,Durant,None,0,0,0,982,37,1,3,559,-96.12705994,34.03660583
14451,KHOY,Honey Grove Airport,Honey Grove,None,0,0,0,2119,82,1,0,474,-95.92819214,33.8302803
14452,08OK,Parks,Wilburton,None,0,0,0,1649,81,1,3,635,-95.25848389,34.93130112
14453,32OK,Flying A Ranch,Hartshorne,None,0,0,0,1672,88,1,3,670,-95.51831055,34.83691406
14454,4OK8,Austin,Wilburton,None,0,0,0,2589,139,1,1,697,-95.36219025,34.90396118
14455,6F1,Talihina Mun,Talihina,None,0,0,0,3294,61,1,3,683,-95.07407379,34.70790482
14456,H05,Wilburton Mun,Wilburton,None,0,0,0,3006,58,1,3,666,-95.39389801,34.92019272
14457,OK59,Wolf Mountain,Poteau,None,0,0,0,2258,78,1,0,860,-94.70458221,35.01978683
14458,4M2,Booneville Mun,Booneville,None,0,0,0,3225,40,1,3,456,-93.86339569,35.14955902
14459,KMEZ,Mena Intermountain Municipal Airport,Mena,None,0,0,0,5975,93,2,3,1062,-94.20313263,34.5457077
14460,KRKR,Kerr,Poteau,None,0,0,0,3972,76,1,3,449,-94.62123871,35.02164078
14461,M27,Waldron Mun,Waldron,None,0,0,0,3649,61,1,3,696,-94.10894012,34.87600708
14462,KHEV,Heavener Airport,Heavener,None,0,0,0,977,53,1,3,587,-94.60124969,34.91485977
14463,0TA8,Womack Plantation,Paris,None,0,0,0,3072,70,1,0,410,-95.40706635,33.84951782
14464,48TE,Powderly,Powderly,None,0,0,0,2509,33,1,1,535,-95.52745819,33.79350281
14465,4O4,McCurtain Co Regl,Idabel,None,0,0,0,4969,54,1,3,466,-94.85926819,33.9093399
14466,90F,Broken Bow,Broken Bow,None,0,0,0,3208,50,1,3,403,-94.75830078,34.01317596
14467,IBO,Idabel,Idabel,None,1,0,0,3828,42,1,3,496,-94.84516907,33.90477371
14468,KHHW,Stamper Mun,Hugo,None,0,0,0,4000,72,1,3,569,-95.54205322,34.03364944
14469,2AR6,Glenn Winchester,Mineral Springs,None,0,0,0,1721,94,1,0,365,-93.92795563,33.88196564
14470,KDEQ,Helms Sevier Co,De Queen,None,0,0,0,4998,62,1,3,352,-94.39933014,34.04701614
14471,M77,Howard Co,Nashville,None,0,0,0,3992,69,1,3,540,-93.83802032,33.99721146
14472,1AR4,Mcalister Airpark,Huntsville,None,0,0,0,1973,66,1,1,1300,-93.60749054,36.16252899
14473,02AR,Mount Comfort Airpark,Fayetteville,None,0,0,0,2257,33,1,0,400,-93.69622803,34.11745453
14703,5TS7,R D Williams,Garrison,None,0,0,0,1850,41,1,1,3903,-102.1516037,35.20185471
14704,96TS,Nuttall,Whitehouse,None,0,0,0,2638,42,1,3,3265,-102.0093765,33.39572144
14705,TA25,Cook Canyon Ranch Airport,Sanger,None,0,0,0,5491,78,1,3,1474,-98.59475708,32.43175507
14706,81TS,Dibrell,Crockett,None,0,0,0,1277,106,1,0,1387,-98.34526062,31.93672752
14707,TX48,Talley,Meridian,None,0,0,0,2342,102,1,0,880,-97.71931458,31.83147812
14708,1TX0,Yancey Creek Ranch,Greenville,None,0,0,0,1607,59,1,3,1422,-98.35205841,31.02807617
14709,62TX,Barge Ranch,Belton,None,0,0,0,4989,76,1,3,1265,-100.0154419,29.48660088
14710,TS40,Celina Field,Celina,None,0,0,0,3181,45,2,1,595,-99.70583344,28.31027985
14711,05TS,Dew Drop,Justin,None,0,0,0,1305,78,1,3,750,-97.36070251,33.12932205
14712,06XS,Campbell Field,Aubrey,None,0,0,0,1801,154,1,3,546,-97.04495239,33.32294083
14713,11TX,Butler,Sherman,None,0,0,0,1689,31,1,3,840,-96.6918869,33.66807175
14714,16X,Propwash,Justin,None,0,0,0,2972,55,1,3,802,-97.3584671,33.08062744
14715,2T4,Hayesport,Collinsville,None,0,0,0,1447,57,1,3,717,-96.97562408,33.54406738
14716,2TE3,Weems Farm,Aubrey,None,0,0,0,1240,64,1,2,590,-96.92744446,33.2950058
14717,2TS0,Myska Field,Denton,None,0,0,0,996,82,1,3,595,-97.13813782,33.15485382
14718,2TX7,Jw,Justin,None,0,0,0,1427,23,1,3,875,-97.39627075,33.09312057
14719,2TX8,Eagle's Landing,Krum,None,0,0,0,2556,109,1,2,930,-97.38538361,33.30949402
14720,30F,Lakeview,Lake Dallas,None,0,0,0,2787,23,1,3,533,-97.01425171,33.13169479
14721,3TX2,Flying S Farm,Justin,None,0,0,0,2585,92,1,3,780,-97.34914398,33.08153915
14722,3TX3,Sitton Field,Justin,None,0,0,0,2415,116,1,3,682,-97.32167053,33.11439133
14723,3TX4,Willow Run,Justin,None,0,0,0,1901,113,1,3,820,-97.38109589,33.09485626
14724,3TX7,Rodeo Airstrip,Justin,None,0,0,0,1597,105,1,2,805,-97.37172699,33.14233398
14725,3XS0,Hartlee Field,Denton,None,0,0,0,2461,145,1,2,588,-97.07959747,33.26864624
14726,42F,Palmer,Ponder,None,0,0,0,1485,137,1,3,792,-97.31828308,33.19515228
14727,45TE,Deussen Field,Ponder,None,0,0,0,2070,82,1,2,784,-97.31608582,33.19044113
14728,46XS,Windy Hill,Denton,None,0,0,0,1848,82,1,2,600,-97.10190582,33.31074524
